Name,Symbol
S&P Global Inc. Common Stock,SPGI
Suburban Propane Partners L.P. Common Stock,SPH
SPI Energy Co. Ltd. Ordinary Shares,SPI
Spark Energy Inc. Class A Common Stock,SPKE
Spark Energy Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,SPKEP
Splunk Inc. Common Stock,SPLK
Steel Partners Holdings LP LTD PARTNERSHIP UNIT,SPLP
Steel Partners Holdings LP,SPLP.PRA
SeaSpine Holdings Corporation Common Stock,SPNE
Sapiens International Corporation N.V. Common Shares (Cayman Islands),SPNS
Supernova Partners Acquisition Company Inc.,SPNV
Supernova Partners Acquisition Company Inc. Units each consisting of one share of Class A common stock and one-third of one warrant,SPNV.U
Supernova Partners Acquisition Company Inc.,SPNV.WS
Spok Holdings Inc. Common Stock,SPOK
Spotify Technology S.A. Ordinary Shares,SPOT
Spectrum Pharmaceuticals Inc.Common Stock,SPPI
Spirit Aerosystems Holdings Inc. Common Stock,SPR
Spruce Biosciences Inc. Common Stock,SPRB
Spero Therapeutics Inc. Common Stock,SPRO
Spartan Acquisition Corp. II Units,SPRQ.U
Support.com Inc. Common Stock,SPRT
SPS Commerce Inc. Common Stock,SPSC
Sprout Social Inc Class A Common Stock,SPT
SpartanNash Company Common Stock,SPTN
Sportsman's Warehouse Holdings Inc. Common Stock,SPWH
SunPower Corporation Common Stock,SPWR
SPX Corporation Common Stock,SPXC
Nuveen S&P 500 Dynamic Overwrite Fund,SPXX
Square Inc. Class A Common Stock,SQ
Sequential Brands Group Inc. Common Stock,SQBG
Presidio Property Trust Inc. Class A Common Stock,SQFT
Sociedad Quimica y Minera S.A. Common Stock,SQM
Sequans Communications S.A. American Depositary Shares,SQNS
SQZ Biotechnologies Company Common Stock,SQZ
Spire Inc. Common Stock,SR
Spire Inc.,SR.PRA
Stable Road Acquisition Corp. Class A Common Stock,SRAC
Stable Road Acquisition Corp. Unit,SRACU
Stable Road Acquisition Corp. Warrant,SRACW
SRAX Inc. Class A Common Stock,SRAX
Spirit Realty Capital Inc. Common Stock,SRC
Spirit Realty Capital Inc.,SRC.PRA
1st Source Corporation Common Stock,SRCE
Stericycle Inc. Common Stock,SRCL
Surmodics Inc. Common Stock,SRDX
Sempra Energy Common Stock,SRE
Sempra Energy,SRE.PRA
Sempra Energy,SRE.PRB
Sempra Energy 5.750% Junior Subordinated Notes due 2079,SREA
ServiceSource International Inc. Common Stock,SREV
Seritage Growth Properties Class A Common Stock,SRG
Seritage Growth Properties,SRG.PRA
Surgalign Holdings Inc. Common Stock,SRGA
Stoneridge Inc. Common Stock,SRI
Scully Royalty Ltd.,SRL
Sprague Resources LP Common Units representing Limited Partner Interests,SRLP
Sorrento Therapeutics Inc.  Common Stock,SRNE
Sarepta Therapeutics Inc. Common Stock (DE),SRPT
Sierra Oncology Inc. Common Stock,SRRA
Scholar Rock Holding Corporation Common Stock,SRRK
Sarissa Capital Acquisition Corp.,SRSA
Sarissa Capital Acquisition Corp. Unit,SRSAU
Sarissa Capital Acquisition Corp.,SRSAW
StarTek Inc. Common Stock,SRT
Sensus Healthcare Inc. Common Stock,SRTS
Cushing MLP & Infrastructure Total Return Fund,SRV
SIRVA Inc.,SRVA
South State Corporation Common Stock,SSB
Summit State Bank Common Stock,SSBI
Simpson Manufacturing Company Inc. Common Stock,SSD
Strata Skin Sciences Inc. Common Stock,SSKN
Sasol Ltd. American Depositary Shares,SSL
SS&C Technologies Holdings Inc. Common Stock,SSNC
SilverSun Technologies Inc. Common Stock,SSNT
E.W. Scripps Company (The) Class A Common Stock,SSP
Silver Spike Acquisition Corp. Class A Ordinary Shares,SSPK
Silver Spike Acquisition Corp. Units,SSPKU
Silver Spike Acquisition Corp. Warrants,SSPKW
SSR Mining Inc. Common Stock,SSRM
SuRo Capital Corp. Common Stock,SSSS
ShotSpotter Inc. Common Stock,SSTI
Shutterstock Inc. Common Stock,SSTK
SunLink Health Systems Inc. Common Stock,SSY
Stratasys Ltd. Ordinary Shares (Israel),SSYS
Sensata Technologies Holding plc Ordinary Shares,ST
STAAR Surgical Company Common Stock,STAA
Staffing 360 Solutions Inc. Common Stock (DE),STAF
Stag Industrial Inc. Common Stock,STAG
Stag Industrial Inc.,STAG.PRC
iStar Inc. Common Stock,STAR          
iStar Inc.,STAR.PRD
iStar Inc.,STAR.PRG
iStar Inc.,STAR.PRI
Extended Stay America Inc. Paired Shares,STAY
S&T Bancorp Inc. Common Stock,STBA
Stewart Information Services Corporation Common Stock,STC
Steel Connect Inc. Common Stock,STCN
STERIS plc (Ireland) Ordinary Shares,STE
StepStone Group Inc. Class A Common Stock,STEP
State Auto Financial Corporation Common Stock,STFC
Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,STG
Northern Star Acquisition Corp. Units each consisting of one share of common stock and one-third ofA one Warrant,STIC.U
Neuronetics Inc. Common Stock,STIM
Columbia Seligman Premium Technology Growth Fund Inc,STK
SunOpta Inc. Common Stock,STKL
The ONE Group Hospitality Inc. Common Stock,STKS
Sterling Bancorp,STL
Sterling Bancorp,STL.PRA
Steel Dynamics Inc.,STLD
STMicroelectronics N.V. Common Stock,STM
Stamps.com Inc.  Common Stock ($0.001 Par Value),STMP
Stantec Inc Common Stock,STN
Standard AVB Financial Corp. Common Stock,STND
StoneCo Ltd. Class A Common Shares,STNE
Scorpio Tankers Inc. Common Shares,STNG
Stoke Therapeutics Inc. Common Stock,STOK
StoneMor Inc. Common Stock,STON
STORE Capital Corporation Common Stock,STOR
Star Peak Energy Transition Corp. Class A Common Stock,STPK
Star Peak Energy Transition Corp. Units each consisting of one share of Class A common stock and one-third of one redeemable warrant,STPK.U
Star Peak Energy Transition Corp. Warrants each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50,STPK.WS
Strategic Education Inc. Common Stock,STRA
Sterling Construction Company Inc Common Stock,STRL
Streamline Health Solutions Inc. Common Stock,STRM
Sutro Biopharma Inc. Common Stock,STRO
Stratus Properties Inc. Common Stock,STRS
STRATTEC SECURITY CORPORATION Common Stock,STRT
Satsuma Pharmaceuticals Inc. Common Stock,STSA
State Street Corporation Common Stock,STT
State Street Corporation,STT.PRD
State Street Corporation,STT.PRG
Shattuck Labs Inc. Common Stock,STTK
STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,STWD
ACON S2 Acquisition Corp. Class A Ordinary Shares,STWO
ACON S2 Acquisition Corp. Unit,STWOU
ACON S2 Acquisition Corp. Warrant,STWOW
Seagate Technology PLC Ordinary Shares (Ireland),STX
Spirit of Texas Bancshares Inc. Common Stock,STXB
Stereotaxis Inc. Common Stock,STXS
Constellation Brands Inc. Common Stock,STZ
Constellation Brands Inc,STZ/B
Suncor Energy  Inc. Common Stock,SU
Sun Communities Inc. Common Stock,SUI
SmartETFs Sustainable Energy II ETF,SULR
Summit Materials Inc. Class A Common Stock,SUM
Sumo Logic Inc. Common Stock,SUMO
Summer Infant Inc. Common Stock,SUMR
Sunoco LP Common Units representing limited partner interests,SUN
Solar Senior Capital Ltd. Common Stock,SUNS
Sunworks Inc. Common Stock,SUNW
Superior Industries International Inc. Common Stock (DE),SUP
Supernus Pharmaceuticals Inc. Common Stock,SUPN
Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,SUPV
Surface Oncology Inc. Common Stock,SURF
Suzano S.A. American Depositary Shares (each representing One Ordinary Share),SUZ
Spring Valley Acquisition Corp. Class A Ordinary Share,SV
Sinovac Biotech Ltd. Ordinary Shares,SVA
Starboard Value Acquisition Corp. Class A Common Stock,SVAC
Starboard Value Acquisition Corp. Unit,SVACU
Starboard Value Acquisition Corp. Warrant,SVACW
iShares US Small Cap Value Factor ETF,SVAL
Severn Bancorp Inc,SVBI
Service Properties Trust Common Stock,SVC
Silvercorp Metals Inc. Common Shares,SVM
SVMK Inc. Common Stock,SVMK
Savara Inc. Common Stock,SVRA
Spring Valley Acquisition Corp. Unit,SVSVU
Spring Valley Acquisition Corp. Warrant,SVSVW
Servotronics Inc. Common Stock,SVT
Firsthand Technology Value Fund Inc. Common Stock,SVVC
ShockWave Medical Inc. Common Stock,SWAV
Smith & Wesson Brands Inc. Common Stock,SWBI
Switch Inc. Class A Common Stock,SWCH
SolarWinds Corporation Common Stock,SWI
Sierra Wireless Inc. Common Stock,SWIR
Stanley Black & Decker Inc. Common Stock,SWK
SWK Holdings Corporation Common Stock,SWKH
Skyworks Solutions Inc. Common Stock,SWKS
Schweitzer-Mauduit International Inc. Common Stock,SWM
Southwestern Energy Company Common Stock,SWN
Stanley Black & Decker Inc. Corporate Unit,SWT
SpringWorks Therapeutics Inc. Common Stock,SWTX
Southwest Gas Holdings Inc. Common Stock (DE),SWX
Swiss Helvetia Fund Inc. (The) Common Stock,SWZ
SunCoke Energy Inc. Common Stock,SXC
Standex International Corporation Common Stock,SXI
Sensient Technologies Corporation Common Stock,SXT
China SXT Pharmaceuticals Inc. Ordinary Shares,SXTC
So-Young International Inc. American Depository Shares,SY
Stock Yards Bancorp Inc. Common Stock,SYBT
Synlogic Inc. Common Stock,SYBX
Synchrony Financial Common Stock,SYF
Synchrony Financial,SYF.PRA
Stryker Corporation Common Stock,SYK
Sykes Enterprises Incorporated Common Stock,SYKE
Synthetic Biologics Inc. Common Stock,SYN
Synaptics Incorporated Common Stock $0.001 Par Value,SYNA
Synacor Inc. Common Stock,SYNC
Syneos Health Inc. Class A Common Stock,SYNH
Synalloy Corporation Common Stock,SYNL
Sypris Solutions Inc. Common Stock,SYPR
Syros Pharmaceuticals Inc. Common Stock,SYRS
Siyata Mobile Inc. Common Shares,SYTA
Siyata Mobile Inc. Warrant,SYTAW
Systemax Inc. Common Stock,SYX
Sysco Corporation Common Stock,SYY
Cushing NextGen Infrastructure Income Fund Common Shares of Beneficial Interest,SZC
AT&T Inc.,T
AT&T Inc.,T.PRA
AT&T Inc.,T.PRC
TravelCenters of America Inc. Common Stock,TA
TransAlta Corporation Ordinary Shares,TAC
Trepont Acquisition Corp I Units each consisting of one Class A ordinary share and one-half of one redeemable warrant,TACA.U
Del Taco Restaurants Inc. Common Stock,TACO
TransAct Technologies Incorporated Common Stock,TACT
Trend Aggregation U.S. ETF,TAEQ
Taitron Components Incorporated Class A Common Stock,TAIT
Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),TAK
TAL Education Group American Depositary Shares,TAL
Talos Energy Inc. Common Stock,TALO
Talos Energy Inc. Warrants,TALO.WS
Tantech Holdings Ltd. Common Stock,TANH
TravelCenters of America Inc. 8.25% Senior Notes due 2028,TANNI
TravelCenters of America Inc. 8.00% Senior Notes due 2029,TANNL
TravelCenters of America Inc. 8.00% Senior Notes due 2030,TANNZ
Taoping Inc. Ordinary Shares ,TAOP
Molson Coors Beverage Company Class B Common Stock,TAP
Molson Coors Beverage Company Molson Coors Brewing Company Class A Common Stock,TAP.A
Protara Therapeutics Inc.  Common Stock,TARA
Taro Pharmaceutical Industries Ltd. Ordinary Shares,TARO
Tarsus Pharmaceuticals Inc. Common Stock,TARS
Carrols Restaurant Group Inc. Common Stock,TAST
TransAtlantic Petroleum Ltd Ordinary Shares (Bermuda),TAT
TAT Technologies Ltd. Ordinary Shares,TATT
Taylor Devices Inc. Common Stock,TAYD
AT&T Inc. 5.350% Global Notes due 2066,TBB
The Bancorp Inc Common Stock,TBBK
AT&T Inc. 5.625% Global Notes due 2067,TBC
TrueBlue Inc. Common Stock,TBI
Translate Bio Inc. Common Stock,TBIO
Innovator 20  Year Treasury Bond 9 Buffer ETF - July,TBJL
Triumph Bancorp Inc. Common Stock,TBK
Triumph Bancorp Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 7.125% Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock,TBKCP
ToughBuilt Industries Inc. Common Stock,TBLT
ToughBuilt Industries Inc. Warrant,TBLTW
Territorial Bancorp Inc. Common Stock,TBNK
Theravance Biopharma Inc. Ordinary Shares,TBPH
TuanChe Limited American Depositary Shares,TC
Texas Capital Bancshares Inc. Common Stock,TCBI
Texas Capital Bancshares Inc. 6.50% Subordinated Notes due 2042,TCBIL
Texas Capital Bancshares Inc. Non Cumulative Preferred Perpetual Stock Series A,TCBIP
TriCo Bancshares Common Stock,TCBK
Technical Communications Corporation Common Stock,TCCO
Tricida Inc. Common Stock,TCDA
TCF Financial Corporation Common Stock,TCF
The Community Financial Corporation Common Stock,TCFC
TCF Financial Corporation Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock,TCFCP
Transcontinental Realty Investors Inc. Common Stock,TCI
Tactile Systems Technology Inc. Common Stock,TCMD
Taubman Centers Inc. Common Stock,TCO
Taubman Centers Inc.,TCO.PRJ
Taubman Centers Inc.,TCO.PRK
Trip.com Group Limited American Depositary Shares,TCOM
TRACON Pharmaceuticals Inc. Common Stock,TCON
TC PipeLines LP Common Units representing Limited Partner Interests,TCP
BlackRock TCP Capital Corp. Common Stock,TCPC
TCR2 Therapeutics Inc. Common Stock,TCRR
Container Store (The) Common Stock,TCS
Tucows Inc. Class A Common Stock,TCX
Toronto Dominion Bank (The) Common Stock,TD
Telephone and Data Systems Inc. 5.875% Senior Notes due 2061,TDA
Trident Acquisitions Corp. Common Stock,TDAC
Trident Acquisitions Corp. Units,TDACU
Trident Acquisitions Corp. Warrants,TDACW
Teradata Corporation Common Stock,TDC
Telephone and Data Systems Inc. 6.875% Senior Notes due 2059,TDE
Templeton Dragon Fund Inc. Common Stock,TDF
Transdigm Group Incorporated Transdigm Group Inc. Common Stock,TDG
Telephone and Data Systems Inc. Sr Nt,TDI
Telephone and Data Systems Inc. 7% Senior Notes due 2060,TDJ
Teladoc Health Inc. Common Stock,TDOC
Telephone and Data Systems Inc. Common Shares,TDS
Tidewater Inc. Common Stock,TDW
Tidewater Inc. Warrant,TDW.WS
Tidewater Inc. Series A Warrants to purchase shares of common stock (expiring July 31 2023),TDW.WS.A
Tidewater Inc. Series B Warrants to purchase shares of common stock (expiring July 31 2023),TDW.WS.B
Teledyne Technologies Incorporated Common Stock,TDY
Tortoise Essential Assets Income Term Fund Common Shares of Beneficial Interest,TEAF
Atlassian Corporation Plc Class A Ordinary Shares,TEAM
Bio-Techne Corp Common Stock,TECH
Teck Resources Ltd Ordinary Shares,TECK
Tectonic Financial Inc. 9.00% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock,TECTP
Tarena International Inc. American Depositary Shares,TEDU
Telefonica SA Common Stock,TEF
Trend Aggregation ESG ETF,TEGS
Templeton Emerging Markets Income Fund Inc. Common Stock,TEI
Tekkorp Digital Acquisition Corp. Unit,TEKKU
TE Connectivity Ltd. New Switzerland Registered Shares,TEL
TELA Bio Inc. Common Stock,TELA
Tellurian Inc. Common Stock,TELL
Tenneco Inc. Class A Voting Common Stock,TEN
Tenable Holdings Inc. Common Stock,TENB
Tenax Therapeutics Inc. Common Stock,TENX
Telecom Argentina SA,TEO
Teradyne Inc. Common Stock,TER
TESSCO Technologies Incorporated Common Stock,TESS
Teva Pharmaceutical Industries Limited American Depositary Shares,TEVA
Terex Corporation Common Stock,TEX
Truist Financial Corporation Common Stock,TFC
Truist Financial Corporation,TFC.PRF
Truist Financial Corporation,TFC.PRG
Truist Financial Corporation,TFC.PRH
Truist Financial Corporation,TFC.PRI
Truist Financial Corporation,TFC.PRO
Truist Financial Corporation,TFC.PRR
TFF Pharmaceuticals Inc. Common Stock,TFFP
TFI International Inc. Common Shares,TFII
Innovator 20  Year Treasury Bond 5 Floor ETF - July,TFJL
TFS Financial Corporation Common Stock,TFSL
Teleflex Incorporated Common Stock,TFX
Tredegar Corporation Common Stock,TG
TransGlobe Energy Corporation Ordinary Shares (Canada),TGA
Taseko Mines Ltd. Common Stock,TGB
Tengasco Inc. Common Stock,TGC
Textainer Group Holdings Limited Common Shares,TGH
Triumph Group Inc. Common Stock,TGI
Tecnoglass Inc. Ordinary Shares,TGLS
TEGNA Inc,TGNA
Teekay LNG Partners L.P.,TGP
Teekay LNG Partners L.P.,TGP.PRA
Teekay LNG Partners L.P.,TGP.PRB
Transportadora de Gas del Sur SA TGS Common Stock,TGS
Target Corporation Common Stock,TGT
TG Therapeutics Inc. Common Stock,TGTX
Target Hospitality Corp. Common Stock,TH
Thunder Bridge Acquisition II Ltd. Class A Ordinary Shares,THBR
Thunder Bridge Acquisition II Ltd. Units,THBRU
Thunder Bridge Acquisition II Ltd. Warrants,THBRW
Tenet Healthcare Corporation Common Stock,THC
Tuscan Holdings Corp. II Common Stock,THCA
Tuscan Holdings Corp. II Unit,THCAU
Tuscan Holdings Corp. II Warrant,THCAW
Tuscan Holdings Corp. Common Stock,THCB
Tuscan Holdings Corp. Unit,THCBU
Tuscan Holdings Corp. Warrant,THCBW
First Financial Corporation Indiana Common Stock,THFF
Hanover Insurance Group Inc,THG
International Tower Hill Mines Ltd. Ordinary Shares (Canada),THM
ThermoGenesis Holdings Inc. Common Stock,THMO
Thor Industries Inc. Common Stock,THO
Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,THQ
Thermon Group Holdings Inc. Common Stock,THR
Gentherm Inc Common Stock,THRM
Thryv Holdings Inc. Common Stock,THRY
Treehouse Foods Inc. Common Stock,THS
Theratechnologies Inc. Common Shares,THTX
Tekla World Healthcare Fund Shares of Beneficial Interest,THW
Target Hospitality Corp. Warrant expiring 3/15/2024,THWWW
Agility Shares Dynamic Tactical Income ETF,THY
Tiffany & Co. Common Stock,TIF
Trean Insurance Group Inc. Common Stock,TIG
Millicom International Cellular S.A. Common Stock,TIGO
UP Fintech Holding Ltd American Depositary Share representing fifteen Class A Ordinary Shares,TIGR
Interface Inc. Common Stock,TILE
TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,TIMB
Tiga Acquisition Corp. Units each consisting of one Class A ordinary share and one half of one warrant,TINV.U
